GPS latitude,GPS longitude,GPS altitude,GPS speed,GPS accuracy,GPS orientation,GPS satellites In range,Time since start,Date,Accelerometer X,Accelerometer Y,Accelerometer Z,Gravity X,Gravity Y,Gravity Z,Gyroscope (Yaw),Gyroscope (Pitch),Gyroscope (Roll),Magnetic field X,Magnetic field Y,Magnetic field Z,Orientation (Yaw),Orientation (Pitch),Orientation (Roll),GNSS valid,Indicated vehicle speed,Yaw rate,Indicated longitudinal acceleration,Indicated lateral acceleration
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,30000.0,2019-09-08 11:07:49:545,0.269600,-0.880100,10.283300,0.002600,-0.006800,9.806600,-0.0277000,-0.0030000,-0.0350000,-12.440,-27.810,31.940,347.780,-83.470,-170.460,1,65.326,1.37000,0.750000,0.433892
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,30100.0,2019-09-08 11:07:49:646,0.746500,0.236800,9.729000,0.010800,0.008000,9.806600,-0.0366000,-0.0100000,-0.0506000,-12.060,-28.120,31.190,346.120,-83.420,-171.300,1,65.516,-0.15000,0.527778,-0.047645
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,30200.0,2019-09-08 11:07:49:746,0.954400,-0.509500,9.786500,0.012100,-0.001900,9.806500,-0.0911000,-0.0538000,-0.0144000,-12.440,-28.440,31.060,345.470,-83.370,-171.880,1,65.052,-1.65000,-1.288889,-0.520379
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,30300.0,2019-09-08 11:07:49:846,-0.455400,0.101900,9.916400,0.006700,0.007400,9.806600,-0.0686000,0.0259000,-0.0185000,-12.750,-28.810,30.440,341.820,-83.390,-172.810,1,65.552,-1.42000,1.388889,-0.451283
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,30400.0,2019-09-08 11:07:49:945,1.276200,-0.275000,10.144100,0.018300,-0.023700,9.806500,0.0257000,-0.0575000,0.0459000,-12.810,-27.750,30.880,341.120,-83.300,-174.210,1,65.675,0.46000,0.341667,0.146465
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,30500.0,2019-09-08 11:07:50:046,0.797600,0.929700,10.435700,-0.000600,-0.015000,9.806600,0.0010000,0.0772000,-0.0804000,-13.000,-27.620,31.250,341.260,-83.360,-174.100,1,65.855,-0.81000,0.500000,-0.258612
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,30600.0,2019-09-08 11:07:50:145,1.457000,-0.591300,9.806600,0.013300,-0.011400,9.806600,-0.1727000,-0.0765000,0.0597000,-12.810,-28.370,30.560,340.310,-83.530,-175.010,1,65.923,-1.13000,0.188889,-0.361152
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,30700.0,2019-09-08 11:07:50:246,0.379800,-0.051700,9.777700,0.007100,-0.000500,9.806600,-0.1225000,-0.0143000,0.0311000,-12.750,-28.190,30.130,338.770,-83.480,-175.660,1,66.272,-1.51000,0.969444,-0.485157
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,30800.0,2019-09-08 11:07:50:345,0.151600,-0.168900,9.809500,-0.002700,-0.022400,9.806500,-0.0767000,0.0123000,0.0014000,-12.690,-28.690,30.310,339.160,-83.450,-175.220,1,66.388,0.04000,0.322222,0.012874
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,30900.0,2019-09-08 11:07:50:446,-0.132900,0.524700,10.552400,-0.012800,0.006400,9.806500,0.0339000,-0.0270000,0.0276000,-13.190,-28.560,31.060,341.440,-83.410,-173.890,1,66.287,-1.25000,-0.280556,-0.401711
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,31000.0,2019-09-08 11:07:50:545,0.746400,-0.942900,10.699400,0.007200,-0.036600,9.806500,0.0602000,-0.0417000,0.0585000,-12.940,-28.310,30.880,342.220,-83.460,-173.260,1,66.366,-0.42000,0.219444,-0.135136
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,31100.0,2019-09-08 11:07:50:646,0.271700,-0.957900,10.769800,0.020700,-0.038200,9.806500,0.0204000,0.0158000,0.0190000,-13.750,-28.370,30.810,340.730,-83.160,-172.980,1,66.596,-0.98000,0.638889,-0.316409
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,31200.0,2019-09-08 11:07:50:745,0.974000,-0.075700,9.565200,-0.018400,0.047000,9.806500,0.1309000,-0.0180000,-0.0559000,-13.190,-27.750,31.190,341.360,-82.980,-173.900,1,66.370,-4.30000,-0.627778,-1.383615
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,31300.0,2019-09-08 11:07:50:845,0.110100,0.162600,9.551900,-0.013600,0.049100,9.806500,0.1552000,-0.0114000,0.0025000,-13.500,-28.120,31.060,340.970,-83.250,-174.330,1,66.449,0.36000,0.219444,0.115975
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,31400.0,2019-09-08 11:07:50:945,0.905300,-0.180300,9.309300,0.003800,-0.034600,9.806500,-0.0357000,-0.0217000,0.0721000,-13.190,-28.560,31.190,341.470,-83.110,-173.770,1,66.791,0.78000,0.950000,0.252573
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,31500.0,2019-09-08 11:07:51:045,0.388400,-0.027400,10.677400,-0.001800,-0.026200,9.806600,-0.0023000,0.0557000,0.0163000,-13.250,-28.690,30.690,342.580,-83.120,-172.780,1,67.158,-1.36000,1.019444,-0.442804
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,31600.0,2019-09-08 11:07:51:145,0.165600,-1.439600,9.463700,-0.006100,-0.019100,9.806600,-0.1943000,0.0325000,0.0037000,-13.190,-28.620,30.810,343.310,-83.120,-172.120,1,67.032,3.44000,-0.350000,1.117932
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,31700.0,2019-09-08 11:07:51:246,-0.579900,2.061300,9.733000,-0.014800,0.009800,9.806600,-0.0451000,-0.0235000,0.0505000,-13.440,-28.310,30.750,344.790,-83.130,-170.850,1,66.978,-4.06000,-0.150000,-1.318357
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,31800.0,2019-09-08 11:07:51:345,-0.009400,-1.133600,10.005400,0.018700,-0.039000,9.806500,-0.0892000,-0.0119000,0.0650000,-13.440,-28.250,31.250,345.580,-83.100,-170.140,1,67.234,-3.21000,0.711111,-1.046330
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,31900.0,2019-09-08 11:07:51:446,0.366000,-0.289400,10.134700,-0.005100,-0.018700,9.806600,0.0607000,0.0168000,0.0161000,-13.870,-28.190,31.060,344.180,-82.920,-169.820,1,67.122,-1.73000,-0.311111,-0.562971
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,32000.0,2019-09-08 11:07:51:545,-0.559900,0.316400,9.827100,0.018500,-0.048400,9.806500,-0.0570000,0.0492000,0.0121000,-14.060,-28.750,31.130,344.490,-82.860,-169.470,1,67.075,2.32000,-0.130556,0.754438
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,32100.0,2019-09-08 11:07:51:645,0.330400,-0.354400,9.157900,-0.008200,0.008300,9.806600,0.0303000,0.0270000,-0.0122000,-14.370,-28.310,31.060,344.860,-83.030,-169.230,1,67.273,-0.72000,0.550000,-0.234827
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,32200.0,2019-09-08 11:07:51:746,-0.234500,1.075700,9.833100,-0.014300,-0.004600,9.806600,-0.0680000,0.0042000,0.0446000,-14.190,-28.250,31.060,346.500,-83.100,-167.780,1,67.230,1.64000,-0.119444,0.534542
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,32300.0,2019-09-08 11:07:51:845,0.180900,0.466800,9.165700,-0.018600,0.003100,9.806600,-0.0266000,-0.0324000,0.0498000,-14.500,-28.000,30.690,349.960,-83.200,-164.690,1,67.248,0.43000,0.050000,0.140192
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,32400.0,2019-09-08 11:07:51:945,-0.883300,-0.817000,10.119500,-0.038800,-0.017100,9.806500,-0.0426000,0.0176000,0.0424000,-14.690,-28.000,31.250,351.700,-83.200,-161.630,1,66.812,-2.63000,-1.211111,-0.851893
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,32500.0,2019-09-08 11:07:52:046,-1.565000,0.113700,9.912600,-0.022800,0.023400,9.806600,-0.1857000,-0.0924000,0.0672000,-14.620,-28.500,30.500,353.420,-83.130,-160.070,1,67.367,-4.08000,1.541667,-1.332546
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,32600.0,2019-09-08 11:07:52:146,-1.224500,-0.627900,10.911900,-0.015300,-0.002000,9.806600,0.0239000,0.1059000,-0.1444000,-15.120,-27.750,30.560,354.340,-83.030,-159.240,1,67.921,-3.59000,1.538889,-1.182152
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,32700.0,2019-09-08 11:07:52:246,-0.102000,-0.275000,11.637600,0.016800,-0.038200,9.806500,0.0396000,-0.0907000,0.0405000,-15.500,-28.620,30.880,353.010,-82.910,-160.390,1,67.288,-5.48000,-1.758333,-1.787693
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,32800.0,2019-09-08 11:07:52:345,0.533400,0.044600,10.349100,0.003000,-0.017400,9.806500,0.0452000,0.0078000,-0.0213000,-15.190,-28.250,31.190,351.570,-82.670,-161.670,1,68.090,0.61000,2.227778,0.201367
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,32900.0,2019-09-08 11:07:52:445,-1.288900,-0.138400,9.115800,-0.019300,0.006200,9.806600,-0.0017000,-0.0578000,0.0789000,-14.940,-27.870,31.560,352.760,-82.730,-161.340,1,69.858,1.15000,4.911111,0.389483
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,33000.0,2019-09-08 11:07:52:545,-0.422200,-0.602600,9.362600,-0.009000,0.002700,9.806600,-0.1439000,-0.0075000,0.0097000,-14.560,-27.940,31.500,354.760,-82.890,-159.570,1,69.635,7.60000,-0.619444,2.565760
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,33100.0,2019-09-08 11:07:52:645,-1.103700,0.585700,9.384400,-0.036800,0.043100,9.806400,-0.1308000,-0.0361000,0.0665000,-14.620,-27.940,31.380,355.250,-82.900,-158.410,1,69.865,-3.09000,0.638889,-1.046630
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,33200.0,2019-09-08 11:07:52:745,-0.294000,-0.909700,10.173200,-0.024600,0.026900,9.806600,-0.0088000,0.0040000,0.0259000,-14.000,-27.310,30.310,358.860,-83.120,-156.010,1,70.762,-3.65000,2.491667,-1.252183
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,33300.0,2019-09-08 11:07:52:845,-0.793800,-0.799600,10.296100,0.000700,-0.011400,9.806600,-0.0676000,0.0100000,0.0123000,-13.500,-27.870,30.560,1.270,-82.960,-156.120,1,70.103,9.14000,-1.830556,3.106402
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,33400.0,2019-09-08 11:07:52:945,-1.439200,0.641300,10.341300,-0.007600,0.002100,9.806600,0.0457000,0.0113000,0.0190000,-14.250,-27.940,30.310,359.150,-82.850,-155.730,1,69.635,2.83000,-1.300000,0.955408
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,33500.0,2019-09-08 11:07:53:045,0.335600,-0.615100,9.941700,0.006400,-0.006200,9.806600,0.0501000,0.0413000,-0.0318000,-14.440,-27.940,30.630,359.540,-82.810,-156.100,1,68.983,1.09000,-1.811111,0.364539
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,33600.0,2019-09-08 11:07:53:145,-1.629500,-0.692500,10.026500,0.009200,-0.007400,9.806600,-0.0182000,0.0553000,-0.0285000,-14.810,-28.620,30.940,357.880,-82.730,-156.050,1,68.724,-2.04000,-0.719444,-0.679694
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,33700.0,2019-09-08 11:07:53:245,-0.570400,-1.612400,10.042300,-0.008400,0.011900,9.806600,0.2335000,-0.0604000,0.0097000,-14.190,-28.310,30.380,358.280,-82.690,-156.510,1,68.699,-0.96000,-0.069444,-0.319740
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,33800.0,2019-09-08 11:07:53:346,-0.195000,-0.111900,9.516100,0.015200,-0.013200,9.806500,-0.2990000,-0.1013000,-0.0488000,-15.000,-28.440,31.000,357.270,-82.780,-156.600,1,68.656,3.19000,-0.119444,1.061803
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,28,33900.0,2019-09-08 11:07:53:446,-2.082000,0.497000,9.971300,-0.030800,0.057300,9.806400,-0.2579000,-0.0794000,-0.0606000,-14.060,-28.190,31.250,357.320,-82.750,-158.080,1,68.616,5.00000,-0.111111,1.663299
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,34000.0,2019-09-08 11:07:53:545,-0.281600,-0.359500,10.293600,-0.028100,0.071900,9.806300,0.2960000,-0.0514000,0.0225000,-14.310,-28.190,31.440,358.510,-83.100,-157.030,1,68.224,-1.14000,-1.088889,-0.377066
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,34100.0,2019-09-08 11:07:53:645,-1.072000,-0.649800,10.012200,0.023700,-0.056800,9.806400,0.1231000,-0.0334000,-0.0086000,-14.370,-27.870,30.750,356.930,-82.730,-158.420,1,68.126,2.82000,-0.272222,0.931401
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,34200.0,2019-09-08 11:07:53:745,-0.736700,-0.091300,10.132700,0.013200,-0.046800,9.806500,-0.0909000,-0.0835000,0.0487000,-14.310,-27.810,31.060,357.960,-82.820,-157.510,1,67.241,3.97000,-2.458333,1.294194
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,34300.0,2019-09-08 11:07:53:845,-1.145500,0.669700,9.189200,-0.002300,0.001400,9.806600,-0.0143000,-0.0473000,-0.0182000,-14.000,-27.620,30.690,358.750,-83.040,-156.820,1,67.756,-2.28000,1.430556,-0.748958
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,34400.0,2019-09-08 11:07:53:946,-1.067600,0.238400,9.370100,0.004600,-0.008600,9.806500,0.1067000,-0.0692000,0.0120000,-14.560,-28.250,31.380,357.400,-83.030,-156.500,1,67.446,1.93000,-0.861111,0.631086
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,34500.0,2019-09-08 11:07:54:045,-1.746000,-0.135800,9.746300,0.008500,-0.007500,9.806600,0.1052000,-0.0162000,-0.0477000,-13.560,-28.250,30.880,358.280,-83.050,-157.230,1,67.010,5.42000,-1.211111,1.760815
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,34600.0,2019-09-08 11:07:54:145,-0.756300,0.214300,9.342900,0.006700,-0.020700,9.806600,-0.1674000,-0.0763000,0.0126000,-13.870,-27.870,30.940,357.590,-82.910,-157.840,1,67.248,2.88000,0.661111,0.938959
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,34700.0,2019-09-08 11:07:54:246,-0.990100,1.521300,9.552700,-0.016100,0.053500,9.806500,-0.1595000,-0.0274000,-0.0569000,-13.310,-28.190,30.810,359.760,-83.250,-157.460,1,67.054,1.10000,-0.538889,0.357596
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,34800.0,2019-09-08 11:07:54:346,-1.384700,0.199400,9.360000,-0.013700,0.033200,9.806500,-0.0040000,-0.0620000,0.0041000,-13.000,-28.120,31.380,359.900,-83.280,-157.340,1,66.989,3.90000,-0.180556,1.266610
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,34900.0,2019-09-08 11:07:54:446,-1.028300,0.256800,9.322100,0.010400,0.001100,9.806600,-0.0289000,-0.0541000,-0.0285000,-13.440,-27.560,31.000,359.220,-83.310,-157.950,1,66.694,1.96000,-0.819444,0.633750
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,35000.0,2019-09-08 11:07:54:545,-1.012200,0.115800,9.730200,-0.002000,0.001900,9.806600,0.0251000,-0.0499000,-0.0017000,-13.440,-28.690,30.880,358.380,-83.310,-158.700,1,66.060,2.79000,-1.761111,0.893547
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,35100.0,2019-09-08 11:07:54:645,-1.216600,0.137100,8.989900,-0.002800,0.011200,9.806600,0.0505000,-0.0219000,-0.0151000,-13.120,-28.560,30.810,357.500,-83.330,-159.480,1,66.384,6.38000,0.900000,2.053331
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,35200.0,2019-09-08 11:07:54:746,-0.605700,1.661000,9.126000,0.002800,0.002400,9.806600,-0.0785000,-0.0699000,0.0287000,-13.500,-29.060,30.630,358.100,-83.450,-158.950,1,66.074,0.92000,-0.861111,0.294709
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,35300.0,2019-09-08 11:07:54:845,-1.151400,-0.268800,9.734200,-0.014400,0.005300,9.806600,0.0768000,-0.0136000,0.0016000,-13.000,-28.440,31.000,359.560,-83.570,-157.650,1,65.675,2.50000,-1.108333,0.796003
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,35400.0,2019-09-08 11:07:54:945,-1.146600,-0.615900,10.440200,0.006100,-0.006600,9.806600,-0.1946000,-0.0674000,-0.0400000,-13.620,-28.310,30.560,358.060,-83.580,-157.440,1,65.599,3.29000,-0.211111,1.046328
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,35500.0,2019-09-08 11:07:55:046,-0.418900,0.764100,9.353300,-0.001700,0.015200,9.806600,-0.1511000,-0.0110000,-0.1002000,-13.120,-28.560,30.440,358.340,-83.590,-158.060,1,65.686,1.99000,0.241667,0.633725
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,35600.0,2019-09-08 11:07:55:146,-1.068800,0.411900,9.743400,-0.001300,0.006400,9.806600,0.1154000,-0.0409000,0.0092000,-12.690,-28.440,31.310,358.880,-83.570,-158.260,1,65.552,3.41000,-0.372222,1.083715
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,35700.0,2019-09-08 11:07:55:246,-1.144900,-0.742200,8.975000,0.002000,0.005100,9.806600,0.0472000,-0.0997000,0.0244000,-13.000,-28.940,31.310,358.340,-83.570,-158.740,1,65.606,1.09000,0.150000,0.346693
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,35800.0,2019-09-08 11:07:55:346,-1.219000,-0.506800,9.454400,0.002100,0.007100,9.806600,-0.0374000,-0.0613000,-0.0133000,-12.810,-28.560,30.500,357.970,-83.710,-159.080,1,65.354,6.00000,-0.700000,1.901071
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,35900.0,2019-09-08 11:07:55:445,-0.833800,-0.679400,9.565200,-0.000900,0.010900,9.806600,-0.0034000,-0.0173000,0.0261000,-12.690,-29.750,30.000,356.830,-83.850,-159.410,1,64.274,1.47000,-3.000000,0.458065
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,36000.0,2019-09-08 11:07:55:546,-1.287200,-0.185700,9.683100,0.014600,-0.009800,9.806500,-0.0530000,0.0011000,-0.0304000,-12.620,-28.940,30.810,356.440,-83.960,-160.470,1,64.454,3.49000,0.500000,1.090562
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,36100.0,2019-09-08 11:07:55:645,-0.655800,-0.021200,8.903700,-0.003200,0.025100,9.806500,-0.0752000,-0.0769000,0.0403000,-11.870,-29.310,30.310,356.880,-83.990,-161.010,1,64.807,4.41000,0.980556,1.385592
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,36200.0,2019-09-08 11:07:55:746,-1.371900,0.290100,10.213800,-0.013800,0.030300,9.806600,0.0989000,-0.0413000,0.0234000,-11.810,-29.060,30.560,357.530,-84.140,-161.070,1,64.624,3.31000,-0.508333,1.037043
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,36300.0,2019-09-08 11:07:55:846,-1.226400,-0.590500,10.134000,0.008100,-0.030600,9.806500,0.0755000,-0.0675000,0.0473000,-11.560,-29.370,30.440,356.510,-84.000,-161.340,1,64.224,0.58000,-1.111111,0.180593
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,36400.0,2019-09-08 11:07:55:946,-2.075400,0.184600,9.011700,0.001900,-0.022900,9.806600,-0.1458000,-0.0471000,0.0006000,-11.500,-29.370,30.880,359.430,-84.030,-160.980,1,64.346,7.18000,0.338889,2.239860
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,36500.0,2019-09-08 11:07:56:045,-1.121100,0.525400,9.154900,-0.028500,0.046500,9.806400,-0.1223000,-0.0367000,0.0060000,-11.620,-29.310,30.440,359.160,-84.130,-158.960,1,64.440,2.89000,0.261111,0.902876
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,36600.0,2019-09-08 11:07:56:145,-1.009700,-0.526100,9.211400,-0.012200,0.044200,9.806500,-0.0596000,-0.0607000,0.0001000,-11.620,-29.190,30.000,2.050,-84.580,-156.330,1,64.318,-2.49000,-0.338889,-0.776438
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,36700.0,2019-09-08 11:07:56:246,-0.779300,0.699800,9.956100,0.009900,-0.005200,9.806500,-0.0625000,-0.0832000,-0.0137000,-11.620,-29.120,30.190,1.680,-84.620,-156.670,1,64.159,8.72000,-0.441667,2.712370
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,36800.0,2019-09-08 11:07:56:345,-0.863500,0.242500,9.443800,-0.010100,0.002900,9.806600,-0.1203000,-0.0697000,-0.0145000,-11.690,-29.500,29.630,1.920,-84.700,-156.440,1,64.156,4.77000,-0.008333,1.483647
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,29,36900.0,2019-09-08 11:07:56:446,-0.557400,0.812300,10.177400,-0.019500,0.022900,9.806500,0.0785000,-0.0347000,-0.0212000,-11.370,-29.310,29.810,4.810,-84.740,-155.470,1,64.577,1.14000,1.169444,0.356909
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,27,37000.0,2019-09-08 11:07:56:546,-1.312200,-0.776800,10.347900,0.007300,-0.044900,9.806500,-0.1138000,-0.0881000,0.0331000,-11.120,-29.870,30.060,5.170,-84.530,-155.180,1,63.940,4.72000,-1.769444,1.463152
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,27,37100.0,2019-09-08 11:07:56:646,-0.922600,-0.103300,9.077900,0.015300,-0.047800,9.806500,-0.1222000,-0.0417000,0.0268000,-11.000,-29.620,29.940,5.970,-84.500,-154.450,1,64.696,4.96000,2.100000,1.555729
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,27,37200.0,2019-09-08 11:07:56:746,-1.312000,0.700600,9.622300,-0.020900,0.039000,9.806500,0.1239000,0.0035000,0.0373000,-11.750,-29.870,30.190,4.340,-84.570,-154.260,1,63.266,-5.09000,-3.972222,-1.561216
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,27,37300.0,2019-09-08 11:07:56:845,-1.286000,0.356600,9.170900,-0.005400,0.039500,9.806500,0.1130000,-0.0821000,0.0842000,-11.870,-29.060,30.380,5.460,-84.590,-153.220,1,63.439,6.01000,0.480556,1.848441
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,27,37400.0,2019-09-08 11:07:56:945,-0.899900,-0.692000,9.366300,-0.001100,-0.014300,9.806600,-0.1101000,0.0081000,-0.0375000,-11.060,-29.440,28.750,7.630,-84.870,-152.260,1,63.716,3.76000,0.769444,1.161479
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,27,37500.0,2019-09-08 11:07:57:045,-2.039100,-0.032500,8.856000,0.008900,0.006900,9.806600,-0.0881000,-0.0643000,0.0252000,-9.750,-28.750,28.750,9.470,-84.910,-152.330,1,63.252,3.79000,-1.288889,1.162220
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,27,37600.0,2019-09-08 11:07:57:146,-1.265800,2.148600,10.142600,0.004200,-0.015000,9.806600,0.0776000,-0.0254000,-0.0267000,-10.440,-29.190,30.500,10.410,-84.930,-152.560,1,62.777,2.77000,-1.319444,0.843054
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,27,37700.0,2019-09-08 11:07:57:245,-1.181500,0.375700,10.141700,0.008900,-0.031000,9.806500,0.0538000,-0.0727000,-0.0254000,-11.310,-29.440,30.060,7.640,-84.910,-152.860,1,63.119,6.29000,0.950000,1.924800
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,27,37800.0,2019-09-08 11:07:57:345,-1.183000,1.613200,9.699600,-0.029200,0.056100,9.806400,0.1189000,-0.0660000,0.0227000,-11.120,-29.370,29.440,6.940,-84.760,-152.910,1,62.698,-2.23000,-1.169444,-0.677850
52.40423600,-1.59579000,177.360,17.8200,2.00,167.310,27,37900.0,2019-09-08 11:07:57:447,-1.017300,-0.814600,9.591700,-0.021600,0.032900,9.806500,0.1221000,-0.0108000,0.0106000,-10.870,-29.620,29.750,11.280,-84.920,-149.560,1,63.540,7.65000,2.338889,2.356587
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,27,38000.0,2019-09-08 11:07:57:545,-0.598500,1.341000,10.126100,-0.000100,0.001800,9.806600,0.0094000,-0.0258000,-0.0258000,-10.500,-29.690,30.310,12.420,-84.900,-150.230,1,62.665,-1.31000,-2.430556,-0.397989
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,27,38100.0,2019-09-08 11:07:57:645,-0.257900,0.635800,9.773100,0.014400,0.018500,9.806600,-0.0091000,0.0299000,-0.0616000,-10.310,-30.060,30.060,10.700,-85.050,-151.780,1,62.723,2.89000,0.161111,0.878819
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,27,38200.0,2019-09-08 11:07:57:746,-0.731900,0.073300,10.344700,0.019700,-0.016000,9.806600,-0.0629000,0.0481000,-0.0383000,-9.690,-30.000,29.940,6.280,-85.120,-155.810,1,62.287,3.16000,-1.211111,0.954244
52.40278600,-1.59534200,177.220,17.3000,3.00,179.030,27,38300.0,2019-09-08 11:07:57:846,-0.792500,1.746800,11.542200,0.002900,-0.054100,9.806500,-0.0614000,-0.0139000,0.0007000,-9.750,-29.560,30.380,4.720,-84.840,-157.260,1,62.190,4.38000,-0.269444,1.320595
